1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,
1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,17.0666666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,17.0666666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,8.5333333333,8.5333333333,1.7066666667,
1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,8.5333333333,
1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,17.0666666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,
1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,17.0666666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,
8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,
1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,8.5333333333,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,
1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,
1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,
1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,1.7066666667,1.7066666667,8.5333333333,1.7066666667,8.5333333333,
